filename,token,bio_tag
28272235.txt,thicken,O
28272235.txt,contrastenhance,O
28272235.txt,ct,O
28272235.txt,venous,O
28272235.txt,phase,O
28272235.txt,enhance,O
28272235.txt,heterogeneously,O
28272235.txt,multiple,O
28272235.txt,calcification,O
28272235.txt,see,O
28272235.txt,thicken,O
28272235.txt,bowel,O
28272235.txt,wall,O
28272235.txt,perirectal,O
28272235.txt,area,O
28272235.txt,lesion,B-SYMPTOMS
28272235.txt,see,O
28272235.txt,extend,O
28272235.txt,distal,O
28272235.txt,sigmoid,O
28272235.txt,rectum,O
28272235.txt,fig1,O
28272235.txt,multiple,O
28272235.txt,hypodense,O
28272235.txt,lesion,O
28272235.txt,see,O
28272235.txt,spleen,O
28272235.txt,fig2,O
28272235.txt,initial,O
28272235.txt,management,O
28272235.txt,anemia,B-SYMPTOMS
28272235.txt,patient,O
28272235.txt,underwent,O
28272235.txt,abdominal,O
28272235.txt,laparotomy,O
28272235.txt,follow,O
28272235.txt,surgical,O
28272235.txt,excision,O
28272235.txt,surgery,O
28272235.txt,25,O
28272235.txt,cm,O
28272235.txt,long,O
28272235.txt,lesion,O
28272235.txt,find,O
28272235.txt,extend,O
28272235.txt,distal,O
28272235.txt,sigmoid,O
28272235.txt,rectum,O
28272235.txt,rectum,O
28272235.txt,sigmoid,O
28272235.txt,colon,O
28272235.txt,excise,O
28272235.txt,sigmoidanus,O
28272235.txt,anastomosis,O
28272235.txt,postsurgical,O
28272235.txt,histopathological,O
28272235.txt,examination,O
28272235.txt,excise,O
28272235.txt,speciman,O
28272235.txt,show,O
28272235.txt,submucosal,O
28272235.txt,multiple,O
28272235.txt,thinwalle,O
28272235.txt,vessel,O
28272235.txt,vary,O
28272235.txt,size,O
28272235.txt,interpose,O
28272235.txt,stroma,O
28272235.txt,vessel,O
28272235.txt,luman,O
28272235.txt,consist,O
28272235.txt,blood,O
28272235.txt,cell,O
28272235.txt,consistent,O
28272235.txt,blood,O
28272235.txt,vessel,O
28272235.txt,consist,O
28272235.txt,clear,O
28272235.txt,fluid,O
28272235.txt,consistent,O
28272235.txt,lymph,O
28272235.txt,vessel,O
28272235.txt,immunohistochemistry,O
28272235.txt,speciman,O
28272235.txt,show,O
28272235.txt,endothelial,O
28272235.txt,cell,O
28272235.txt,positive,O
28272235.txt,cd,O
28272235.txt,31,O
28272235.txt,cd,O
28272235.txt,34,O
28272235.txt,cell,O
28272235.txt,positive,O
28272235.txt,d240,O
28272235.txt,negative,O
28272235.txt,d240,O
28272235.txt,fig3,O
28272235.txt,basis,O
28272235.txt,histopathological,O
28272235.txt,report,O
28272235.txt,immunohistochemistry,O
28272235.txt,hemolymphangioma,B-DISEASE
28272235.txt,diagnose,O
28272235.txt,surgery,O
28272235.txt,follow,O
28272235.txt,complication,B-SYMPTOMS
28272235.txt,intestinal,O
28272235.txt,infection,B-DISEASE
28272235.txt,manage,O
28272235.txt,patient,O
28272235.txt,discharge,O
28272235.txt,hospital,O
28272235.txt,23rd,O
28272235.txt,day,O
28272235.txt,surgery,O
28272235.txt,complication,O
28272235.txt,recurrence,B-SYMPTOMS
28272235.txt,notice,O
28272235.txt,6,O
28272235.txt,month,O
28272235.txt,followup,O
28272235.txt,study,O
28272235.txt,approve,O
28272235.txt,affiliated,O
28272235.txt,hospital,O
28272235.txt,sun,O
28272235.txt,yatsen,O
28272235.txt,university,O
28272235.txt,institutional,O
28272235.txt,review,O
28272235.txt,board,O
28272235.txt,write,O
28272235.txt,consent,O
28272235.txt,case,O
28272235.txt,report,O
28272235.txt,obtain,O
28272235.txt,patient,O
28292056.txt,report,O
28292056.txt,case,O
28292056.txt,68yearold,O
28292056.txt,female,B-SEX
28292056.txt,past,O
28292056.txt,medical,O
28292056.txt,history,O
28292056.txt,present,O
28292056.txt,upper,O
28292056.txt,gastrointestinal,O
28292056.txt,bleeding,B-SYMPTOMS
28292056.txt,pain,B-SYMPTOMS
28292056.txt,leave,O
28292056.txt,upper,O
28292056.txt,abdoman,O
28292056.txt,physical,O
28292056.txt,examination,O
28292056.txt,find,O
28292056.txt,splenomegaly,B-SYMPTOMS
28292056.txt,sign,O
28292056.txt,portosystemic,B-DISEASE
28292056.txt,collateral,I-DISEASE
28292056.txt,formation,I-DISEASE
28292056.txt,include,O
28292056.txt,abdominal,O
28292056.txt,wall,O
28292056.txt,dilate,O
28292056.txt,vein,O
28292056.txt,rectal,O
28292056.txt,haemorrhoid,O
28292056.txt,biological,O
28292056.txt,abnormality,O
28292056.txt,note,O
28292056.txt,hypersplenism,B-DISEASE
28292056.txt,anaemia,B-SYMPTOMS
28292056.txt,thrombocytopenia,B-SYMPTOMS
28292056.txt,patient,O
28292056.txt,undergo,O
28292056.txt,upper,O
28292056.txt,gastrointestinal,O
28292056.txt,endoscopy,O
28292056.txt,show,O
28292056.txt,stage,O
28292056.txt,iii,O
28292056.txt,oesophageal,O
28292056.txt,varix,O
28292056.txt,portal,B-DISEASE
28292056.txt,hypertensive,I-DISEASE
28292056.txt,gastropathy,I-DISEASE
28292056.txt,red,O
28292056.txt,sign,O
28292056.txt,ultrasonography,O
28292056.txt,reveal,O
28292056.txt,fusiform,B-SYMPTOMS
28292056.txt,dilatation,I-SYMPTOMS
28292056.txt,portal,O
28292056.txt,bifurcation,O
28292056.txt,measure,O
28292056.txt,40,O
28292056.txt,mm,O
28292056.txt,diameter,O
28292056.txt,dilate,O
28292056.txt,branch,O
28292056.txt,sign,O
28292056.txt,portal,O
28292056.txt,thrombosis,O
28292056.txt,detect,O
28292056.txt,figure,O
28292056.txt,1,O
28292056.txt,portal,O
28292056.txt,doppler,O
28292056.txt,study,O
28292056.txt,show,O
28292056.txt,normal,O
28292056.txt,hepatopetal,O
28292056.txt,flow,O
28292056.txt,sign,O
28292056.txt,portal,O
28292056.txt,hypertension,O
28292056.txt,find,O
28292056.txt,include,O
28292056.txt,splenomegaly,O
28292056.txt,repermeation,B-SYMPTOMS
28292056.txt,umbilical,O
28292056.txt,vein,O
28292056.txt,splenorenal,O
28292056.txt,collateral,B-SYMPTOMS
28292056.txt,circulation,I-SYMPTOMS
28292056.txt,complementary,O
28292056.txt,angioct,O
28292056.txt,allow,O
28292056.txt,well,O
28292056.txt,assessment,O
28292056.txt,portal,O
28292056.txt,system,O
28292056.txt,contain,O
28292056.txt,thin,O
28292056.txt,calcification,O
28292056.txt,aneurysmal,O
28292056.txt,wall,O
28292056.txt,main,O
28292056.txt,portal,O
28292056.txt,trunk,O
28292056.txt,figure,O
28292056.txt,2,O
28292056.txt,figure,O
28292056.txt,3,O
28292056.txt,figure,O
28292056.txt,4,O
28292056.txt,sign,O
28292056.txt,portal,O
28292056.txt,hypertension,O
28292056.txt,note,O
28292056.txt,oesophageal,O
28292056.txt,gastric,O
28292056.txt,varix,O
28292056.txt,parietal,O
28292056.txt,collateral,O
28292056.txt,circulation,O
28292056.txt,associate,O
28292056.txt,ultrasonography,O
28292056.txt,finding,O
28292056.txt,liver,B-DISEASE
28292056.txt,cirrhosis,I-DISEASE
28292056.txt,confirm,O
28292056.txt,transcient,O
28292056.txt,elastometry,O
28292056.txt,biopsy,O
28296749.txt,64yearold,O
28296749.txt,man,B-SEX
28296749.txt,admit,O
28296749.txt,department,O
28296749.txt,gastroenterology,O
28296749.txt,affiliated,O
28296749.txt,hospital,O
28296749.txt,qingdao,O
28296749.txt,university,O
28296749.txt,medical,O
28296749.txt,college,O
28296749.txt,qingdao,O
28296749.txt,china,O
28296749.txt,epigastric,O
28296749.txt,pain,O
28296749.txt,physical,O
28296749.txt,examination,O
28296749.txt,reveal,O
28296749.txt,palpable,O
28296749.txt,mass,B-SYMPTOMS
28296749.txt,lymphadenopathy,B-SYMPTOMS
28296749.txt,organomegaly,B-SYMPTOMS
28296749.txt,endoscopy,O
28296749.txt,submucosal,O
28296749.txt,lesion,O
28296749.txt,identify,O
28296749.txt,gastric,O
28296749.txt,antrum,O
28296749.txt,duodenal,O
28296749.txt,bulb,O
28296749.txt,fig1,O
28296749.txt,endoscopic,O
28296749.txt,ultrasonography,O
28296749.txt,eus,O
28296749.txt,olympus,O
28296749.txt,eus,O
28296749.txt,eume2,O
28296749.txt,miniprobe,O
28296749.txt,sonography,O
28296749.txt,demonstrate,O
28296749.txt,lesion,O
28296749.txt,05,O
28296749.txt,cm,O
28296749.txt,homogeneously,O
28296749.txt,hypoechoic,O
28296749.txt,neoplasm,O
28296749.txt,originate,O
28296749.txt,submucous,O
28296749.txt,layer,O
28296749.txt,fig2,O
28296749.txt,initial,O
28296749.txt,diagnosis,O
28296749.txt,digestive,O
28296749.txt,neuroendocrine,O
28296749.txt,tumor,O
28296749.txt,compute,O
28296749.txt,tomography,O
28296749.txt,reveal,O
28296749.txt,enlarged,O
28296749.txt,lymph,O
28296749.txt,node,O
28296749.txt,multiple,O
28296749.txt,region,O
28296749.txt,mediastinal,O
28296749.txt,retroperitoneal,O
28296749.txt,mesenteric,O
28296749.txt,inguinal,O
28296749.txt,intracavitary,O
28296749.txt,nodule,O
28296749.txt,duodenum,O
28296749.txt,reach,O
28296749.txt,definitive,O
28296749.txt,diagnosis,O
28296749.txt,patient,O
28296749.txt,underwent,O
28296749.txt,repeat,O
28296749.txt,eus,O
28296749.txt,biopsy,O
28296749.txt,perform,O
28296749.txt,endoscopy,O
28296749.txt,2,O
28296749.txt,  ,O
28296749.txt,1,O
28296749.txt,cm,O
28296749.txt,columnar,B-SYMPTOMS
28296749.txt,uplift,I-SYMPTOMS
28296749.txt,terminal,O
28296749.txt,ileum,O
28296749.txt,multiple,O
28296749.txt,submucosal,O
28296749.txt,lesion,O
28296749.txt,rectum,O
28296749.txt,identify,O
28296749.txt,fig3,O
28296749.txt,eus,O
28296749.txt,reveal,O
28296749.txt,lesion,O
28296749.txt,terminal,O
28296749.txt,ileum,O
28296749.txt,size,O
28296749.txt,16,O
28296749.txt,  ,O
28296749.txt,12,O
28296749.txt,cm,O
28296749.txt,lesion,O
28296749.txt,rectum,O
28296749.txt,size,O
28296749.txt,06,O
28296749.txt,  ,O
28296749.txt,10,O
28296749.txt,cm,O
28296749.txt,homogeneously,O
28296749.txt,hypoechoic,O
28296749.txt,originate,O
28296749.txt,muscularis,O
28296749.txt,mucosa,O
28296749.txt,layer,O
28296749.txt,pathological,O
28296749.txt,examination,O
28296749.txt,biopsie,O
28296749.txt,specimen,O
28296749.txt,lesion,O
28296749.txt,rectum,O
28296749.txt,show,O
28296749.txt,diffuse,O
28296749.txt,lymphomatous,O
28296749.txt,proliferation,O
28296749.txt,dense,O
28296749.txt,infiltration,O
28296749.txt,monomorphic,O
28296749.txt,small,O
28296749.txt,cleaved,O
28296749.txt,cell,O
28296749.txt,irregularly,O
28296749.txt,shape,O
28296749.txt,nuclei,O
28296749.txt,fig4,O
28296749.txt,immunohistochemical,O
28296749.txt,analysis,O
28296749.txt,cell,O
28296749.txt,positive,O
28296749.txt,cyclin,O
28296749.txt,d1,O
28296749.txt,cd20,O
28296749.txt,cd21,O
28296749.txt,sox11,O
28296749.txt,bcl2,O
28296749.txt,negative,O
28296749.txt,cd3,O
28296749.txt,cd10,O
28296749.txt,compatible,O
28296749.txt,diagnosis,O
28296749.txt,mcl,B-DISEASE
28296749.txt,ki67,O
28296749.txt,staining,O
28296749.txt,reveal,O
28296749.txt,proliferative,O
28296749.txt,index,O
28296749.txt,30,O
28296749.txt,base,O
28296749.txt,finding,O
28296749.txt,diagnosis,O
28296749.txt,ann,O
28296749.txt,arbor,O
28296749.txt,stage,O
28296749.txt,iv,O
28296749.txt,mcl,O
28296749.txt,confirm,O
28296749.txt,patient,O
28296749.txt,refer,O
28296749.txt,combination,O
28296749.txt,chemotherapy,O
28296749.txt,rituximab,O
28296749.txt,cyclophosphamide,O
28296749.txt,doxorubicin,O
28296749.txt,vincristine,O
28296749.txt,prednisone,O
28296749.txt,rchop,O
28296749.txt,regimen,O
28296749.txt,patient,O
28296749.txt,remission,B-SYMPTOMS
28296749.txt,clinically,O
28296775.txt,78yearold,O
28296775.txt,previously,O
28296775.txt,healthy,O
28296775.txt,male,B-SEX
28296775.txt,heavy,O
28296775.txt,smoker,O
28296775.txt,present,O
28296775.txt,emergency,O
28296775.txt,department,O
28296775.txt,generalized,O
28296775.txt,jaundice,B-SYMPTOMS
28296775.txt,sclera,O
28296775.txt,skin,O
28296775.txt,ascite,O
28296775.txt,hepatic,B-DISEASE
28296775.txt,coma,I-DISEASE
28296775.txt,relative,O
28296775.txt,declare,O
28296775.txt,know,O
28296775.txt,urinary,B-DISEASE
28296775.txt,bladder,B-DISEASE
28296775.txt,carcinoma,I-DISEASE
28296775.txt,diagnose,O
28296775.txt,routine,O
28296775.txt,control,O
28296775.txt,perform,O
28296775.txt,3,O
28296775.txt,month,O
28296775.txt,medical,O
28296775.txt,paper,O
28296775.txt,prove,O
28296775.txt,diagnosis,O
28296775.txt,show,O
28296775.txt,mention,O
28296775.txt,2month,O
28296775.txt,history,O
28296775.txt,progressive,O
28296775.txt,jaundice,O
28296775.txt,somnolence,B-SYMPTOMS
28296775.txt,temporary,O
28296775.txt,loss,O
28296775.txt,consciousness,O
28296775.txt,weight,B-SYMPTOMS
28296775.txt,loss,I-SYMPTOMS
28296775.txt,clinical,O
28296775.txt,sign,O
28296775.txt,mention,O
28296775.txt,previously,O
28296775.txt,viral,B-DISEASE
28296775.txt,hepatitis,I-DISEASE
28296775.txt,drug,O
28296775.txt,excess,O
28296775.txt,report,O
28296775.txt,family,O
28296775.txt,history,O
28296775.txt,cancer,O
28296775.txt,declare,O
28296775.txt,present,O
28296775.txt,admission,O
28296775.txt,abdominal,O
28296775.txt,ct,O
28296775.txt,scan,O
28296775.txt,show,O
28296775.txt,mark,O
28296775.txt,hepatomegaly,B-SYMPTOMS
28296775.txt,multiple,O
28296775.txt,small,O
28296775.txt,nodule,B-SYMPTOMS
28296775.txt,210,O
28296775.txt,mm,O
28296775.txt,diameter,O
28296775.txt,suppose,O
28296775.txt,hepatic,O
28296775.txt,metastasis,O
28296775.txt,bladder,O
28296775.txt,carcinoma,O
28296775.txt,thoracic,O
28296775.txt,xray,O
28296775.txt,show,O
28296775.txt,bilateral,O
28296775.txt,bronchopneumonia,B-SYMPTOMS
28296775.txt,abnormal,O
28296775.txt,opacity,O
28296775.txt,patient,O
28296775.txt,die,O
28296775.txt,hepatic,B-DISEASE
28296775.txt,encephalopathy,B-DISEASE
28296775.txt,7,O
28296775.txt,hour,O
28296775.txt,admission,O
28296775.txt,prior,O
28296775.txt,autopsy,O
28296775.txt,sign,O
28296775.txt,informed,O
28296775.txt,consent,O
28296775.txt,relative,O
28296775.txt,obtain,O
28296775.txt,case,O
28296775.txt,publication,O
28296775.txt,case,O
28296775.txt,report,O
28296775.txt,ethical,O
28296775.txt,committee,O
28296775.txt,approval,O
28296775.txt,necessary,O
28296775.txt,autopsy,O
28296775.txt,macroscopic,O
28296775.txt,examination,O
28296775.txt,show,O
28296775.txt,huge,O
28296775.txt,liver,O
28296775.txt,65,O
28296775.txt,kg,O
28296775.txt,widely,O
28296775.txt,distribute,O
28296775.txt,white,O
28296775.txt,nodule,O
28296775.txt,vary,O
28296775.txt,size,O
28296775.txt,fig1,O
28296775.txt,urinary,O
28296775.txt,bladder,O
28296775.txt,modify,O
28296775.txt,30,O
28296775.txt,  ,O
28296775.txt,30,O
28296775.txt,  ,O
28296775.txt,50,O
28296775.txt,mm,O
28296775.txt,prostate,O
28296775.txt,nodule,O
28296775.txt,infiltrative,O
28296775.txt,aspect,O
28296775.txt,observe,O
28296775.txt,fig2,O
28296775.txt,bilateral,O
28296775.txt,bronchopneumonia,O
28296775.txt,confirm,O
28296775.txt,central,O
28296775.txt,tumor,B-SYMPTOMS
28296775.txt,mass,I-SYMPTOMS
28296775.txt,10,O
28296775.txt,mm,O
28296775.txt,white,O
28296775.txt,nodule,O
28296775.txt,identify,O
28296775.txt,encase,O
28296775.txt,small,O
28296775.txt,bronchus,O
28296775.txt,middle,O
28296775.txt,lobe,O
28296775.txt,right,O
28296775.txt,lung,O
28296775.txt,peripheral,O
28296775.txt,nodule,O
28296775.txt,fig3,O
28296775.txt,moderate,O
28296775.txt,edema,B-SYMPTOMS
28296775.txt,brain,O
28296775.txt,lesion,O
28296775.txt,identify,O
28296775.txt,organ,O
28296775.txt,modification,O
28296775.txt,tissue,O
28296775.txt,fix,O
28296775.txt,10,O
28296775.txt,neutral,O
28296775.txt,formalin,O
28296775.txt,embed,O
28296775.txt,paraffin,O
28296775.txt,iliac,O
28296775.txt,crest,O
28296775.txt,bone,O
28296775.txt,graft,O
28296775.txt,microscopic,O
28296775.txt,examination,O
28296775.txt,prostate,O
28296775.txt,show,O
28296775.txt,33,O
28296775.txt,gleason,O
28296775.txt,grade,O
28296775.txt,2,O
28296775.txt,occult,O
28296775.txt,adenocarcinoma,B-DISEASE
28296775.txt,fig2,O
28296775.txt,cluster,O
28296775.txt,sheet,O
28296775.txt,small,O
28296775.txt,round,O
28296775.txt,cell,O
28296775.txt,see,O
28296775.txt,liver,O
28296775.txt,parenchyma,O
28296775.txt,fig1,O
28296775.txt,lymph,O
28296775.txt,node,O
28296775.txt,hepatic,O
28296775.txt,hilum,O
28296775.txt,examination,O
28296775.txt,lung,O
28296775.txt,parenchyma,O
28296775.txt,show,O
28296775.txt,peribronchial,O
28296775.txt,sclc,B-DISEASE
28296775.txt,multiple,O
28296775.txt,tumor,O
28296775.txt,embolus,O
28296775.txt,vein,O
28296775.txt,lymphatic,O
28296775.txt,vessel,O
28296775.txt,multiple,O
28296775.txt,coinshape,O
28296775.txt,tumor,O
28296775.txt,nodule,O
28296775.txt,1,O
28296775.txt,2,O
28296775.txt,mm,O
28296775.txt,diameter,O
28296775.txt,pleura,O
28296775.txt,fig3,O
28296775.txt,small,O
28296775.txt,round,O
28296775.txt,tumor,O
28296775.txt,cell,O
28296775.txt,see,O
28296775.txt,bone,O
28296775.txt,marrow,O
28296775.txt,iliac,O
28296775.txt,crest,O
28296775.txt,bone,O
28296775.txt,fig3,O
28296775.txt,brain,O
28296775.txt,metastasis,O
28296775.txt,detect,O
28296775.txt,base,O
28296775.txt,macro,O
28296775.txt,microscopic,O
28296775.txt,feature,O
28296775.txt,clinical,O
28296775.txt,picture,O
28296775.txt,final,O
28296775.txt,diagnosis,O
28296775.txt,peribronchial,O
28296775.txt,coinlike,O
28296775.txt,peripheral,O
28296775.txt,sclc,O
28296775.txt,massive,O
28296775.txt,angiolymphatic,O
28296775.txt,invasion,B-DISEASE
28296775.txt,metastasis,O
28296775.txt,lymph,O
28296775.txt,node,O
28296775.txt,liver,O
28296775.txt,bone,O
28296775.txt,associate,O
28296775.txt,encephalopathy,O
28296775.txt,synchronous,O
28296775.txt,occult,O
28296775.txt,adenocarcinoma,O
28296775.txt,prostate,O
28320420.txt,18yearold,O
28320420.txt,college,O
28320420.txt,student,O
28320420.txt,refer,O
28320420.txt,university,O
28320420.txt,clinic,O
28320420.txt,have,O
28320420.txt,low,O
28320420.txt,hemoglobin,O
28320420.txt,hg,O
28320420.txt,47,O
28320420.txt,gdl,O
28320420.txt,completely,O
28320420.txt,till,O
28320420.txt,month,O
28320420.txt,present,O
28320420.txt,easy,O
28320420.txt,fatigability,B-SYMPTOMS
28320420.txt,postural,O
28320420.txt,dizziness,B-SYMPTOMS
28320420.txt,palpitation,B-SYMPTOMS
28320420.txt,dyspnea,B-SYMPTOMS
28320420.txt,give,O
28320420.txt,history,O
28320420.txt,30,O
28320420.txt,kg,O
28320420.txt,weight,B-SYMPTOMS
28320420.txt,loss,I-SYMPTOMS
28320420.txt,past,O
28320420.txt,6,O
28320420.txt,month,O
28320420.txt,physical,O
28320420.txt,examination,O
28320420.txt,look,O
28320420.txt,pale,B-SYMPTOMS
28320420.txt,jaundice,O
28320420.txt,cyanose,O
28320420.txt,vital,O
28320420.txt,sign,O
28320420.txt,normal,O
28320420.txt,limit,O
28320420.txt,elevated,O
28320420.txt,heart,O
28320420.txt,rate,O
28320420.txt,98min,O
28320420.txt,cardiovascular,O
28320420.txt,respiratory,O
28320420.txt,abdominal,O
28320420.txt,examination,O
28320420.txt,unremarkable,O
28320420.txt,primary,O
28320420.txt,investigation,O
28320420.txt,hospital,O
28320420.txt,reveal,O
28320420.txt,low,O
28320420.txt,hemoglobin,O
28320420.txt,level,O
28320420.txt,51,O
28320420.txt,gdl,O
28320420.txt,low,O
28320420.txt,iron,O
28320420.txt,10,O
28320420.txt,ugdl,O
28320420.txt,positive,O
28320420.txt,occult,O
28320420.txt,blood,O
28320420.txt,test,O
28320420.txt,provisional,O
28320420.txt,diagnosis,O
28320420.txt,microcytic,B-DISEASE
28320420.txt,hypochromic,I-DISEASE
28320420.txt,anemia,I-DISEASE
28320420.txt,workup,O
28320420.txt,bone,O
28320420.txt,marrow,O
28320420.txt,aspirate,O
28320420.txt,trephine,O
28320420.txt,biopsy,O
28320420.txt,reveal,O
28320420.txt,normocellular,O
28320420.txt,marrow,O
28320420.txt,depict,O
28320420.txt,normal,O
28320420.txt,trilineage,O
28320420.txt,hematopoiesis,O
28320420.txt,upper,O
28320420.txt,gi,O
28320420.txt,endoscopy,O
28320420.txt,show,O
28320420.txt,erosive,O
28320420.txt,antral,O
28320420.txt,gastritis,B-DISEASE
28320420.txt,patchy,O
28320420.txt,ulcerative,O
28320420.txt,inflammation,B-SYMPTOMS
28320420.txt,abdominal,O
28320420.txt,ultrasound,O
28320420.txt,show,O
28320420.txt,slightly,O
28320420.txt,enlarged,B-SYMPTOMS
28320420.txt,liver,O
28320420.txt,rounded,O
28320420.txt,echogenic,O
28320420.txt,lesion,B-SYMPTOMS
28320420.txt,anterior,O
28320420.txt,wall,O
28320420.txt,right,O
28320420.txt,lobe,O
28320420.txt,suggestive,O
28320420.txt,hemangioma,B-DISEASE
28320420.txt,spleen,O
28320420.txt,slightly,O
28320420.txt,enlarge,O
28320420.txt,normal,O
28320420.txt,echogenicity,O
28320420.txt,focal,O
28320420.txt,lesion,O
28320420.txt,compute,O
28320420.txt,tomography,O
28320420.txt,ct,O
28320420.txt,scan,O
28320420.txt,abdomen,O
28320420.txt,pelvis,O
28320420.txt,show,O
28320420.txt,fairly,O
28320420.txt,large,O
28320420.txt,define,O
28320420.txt,soft,O
28320420.txt,tissue,O
28320420.txt,mass,B-SYMPTOMS
28320420.txt,locate,O
28320420.txt,anterior,O
28320420.txt,upper,O
28320420.txt,pelvis,O
28320420.txt,engulf,O
28320420.txt,jejunal,O
28320420.txt,loop,O
28320420.txt,cause,O
28320420.txt,bowel,O
28320420.txt,wall,O
28320420.txt,thicken,O
28320420.txt,patient,O
28320420.txt,undergo,O
28320420.txt,exploratory,O
28320420.txt,laparotomy,O
28320420.txt,excision,O
28320420.txt,jejunal,O
28320420.txt,mass,O
28320420.txt,macroscopic,O
28320420.txt,examination,O
28320420.txt,reveal,O
28320420.txt,11,O
28320420.txt,  ,O
28320420.txt,8,O
28320420.txt,  ,O
28320420.txt,2,O
28320420.txt,cm,O
28320420.txt,annular,O
28320420.txt,mass,O
28320420.txt,locate,O
28320420.txt,jejunal,O
28320420.txt,wall,O
28320420.txt,ulcerate,O
28320420.txt,mucosa,O
28320420.txt,extend,O
28320420.txt,serosal,O
28320420.txt,surface,O
28320420.txt,microscopic,O
28320420.txt,examination,O
28320420.txt,reveal,O
28320420.txt,tumor,B-SYMPTOMS
28320420.txt,situate,O
28320420.txt,muscularis,O
28320420.txt,propria,O
28320420.txt,extend,O
28320420.txt,mucosa,O
28320420.txt,serosa,O
28320420.txt,neoplastic,O
28320420.txt,cell,O
28320420.txt,arrange,O
28320420.txt,predominantly,O
28320420.txt,pseudoalveolar,O
28320420.txt,pattern,O
28320420.txt,fig1ab,O
28320420.txt,polygonal,O
28320420.txt,shape,O
28320420.txt,variable,O
28320420.txt,eosinophilic,O
28320420.txt,clear,O
28320420.txt,cytoplasm,O
28320420.txt,fig1c,O
28320420.txt,nucleus,O
28320420.txt,oval,O
28320420.txt,vesicular,O
28320420.txt,chromatin,O
28320420.txt,inconspicuous,O
28320420.txt,nucleolus,O
28320420.txt,scatter,O
28320420.txt,osteoclastlike,O
28320420.txt,multinucleate,O
28320420.txt,giant,O
28320420.txt,cell,O
28320420.txt,identify,O
28320420.txt,fig1bc,O
28320420.txt,frequent,O
28320420.txt,mitotic,O
28320420.txt,figure,O
28320420.txt,necrosis,B-SYMPTOMS
28320420.txt,note,O
28320420.txt,lymph,O
28320420.txt,node,O
28320420.txt,involve,O
28320420.txt,tumor,O
28320420.txt,immunohistochemically,O
28320420.txt,neoplastic,O
28320420.txt,cell,O
28320420.txt,strongly,O
28320420.txt,diffusely,O
28320420.txt,positive,O
28320420.txt,s100,O
28320420.txt,protein,O
28320420.txt,fig1d,O
28320420.txt,positive,O
28320420.txt,vimentin,O
28320420.txt,melanocytic,O
28320420.txt,marker,O
28320420.txt,hmb45,O
28320420.txt,melan,O
28320420.txt,neuroendocrine,O
28320420.txt,marker,O
28320420.txt,chromogranin,O
28320420.txt,synaptophysin,O
28320420.txt,cd56,O
28320420.txt,smooth,O
28320420.txt,muscle,O
28320420.txt,actin,O
28320420.txt,desmin,O
28320420.txt,cd34,O
28320420.txt,cd117,O
28320420.txt,cytokeratin,O
28320420.txt,lca,O
28320420.txt,negative,O
28320420.txt,neoplastic,O
28320420.txt,cell,O
28320420.txt,fluorescein,O
28320420.txt,situ,O
28320420.txt,hybridization,O
28320420.txt,fish,O
28320420.txt,analysis,O
28320420.txt,ewsr1,O
28320420.txt,break,O
28320420.txt,apart,O
28320420.txt,probe,O
28320420.txt,paraffinembedde,O
28320420.txt,tumor,O
28320420.txt,show,O
28320420.txt,evidence,O
28320420.txt,22q12,B-SYMPTOMS
28320420.txt,rearrangement,I-SYMPTOMS
28320420.txt,197,O
28320420.txt,205,O
28320420.txt,96,O
28320420.txt,interphase,O
28320420.txt,nucleus,O
28320420.txt,score,O
28320420.txt,native,O
28320420.txt,state,O
28320420.txt,ewsr1,O
28320420.txt,break,O
28320420.txt,apart,O
28320420.txt,probe,O
28320420.txt,see,O
28320420.txt,adjacent,O
28320420.txt,fuse,O
28320420.txt,overlap,O
28320420.txt,redgreen,O
28320420.txt,yellow,O
28320420.txt,signal,O
28320420.txt,ewsr1,O
28320420.txt,gene,O
28320420.txt,rearrangement,O
28320420.txt,present,O
28320420.txt,red,O
28320420.txt,green,O
28320420.txt,separate,O
28320420.txt,signal,O
28320420.txt,fig1e,O
28320420.txt,patient,O
28320420.txt,receive,O
28320420.txt,chemotherapy,O
28320420.txt,radiotherapy,O
28320420.txt,clinical,O
28320420.txt,follow,O
28320420.txt,patient,O
28320420.txt,remain,O
28320420.txt,disease,B-SYMPTOMS
28320420.txt,free,I-SYMPTOMS
28320420.txt,3,O
28320420.txt,year,O
28320420.txt,present,O
28320420.txt,local,O
28320420.txt,recurrence,B-SYMPTOMS
28320420.txt,treatment,O
28320420.txt,plan,O
28320420.txt,surgical,O
28320420.txt,resection,O
28320420.txt,patient,O
28320420.txt,seek,O
28320420.txt,medical,O
28320420.txt,advice,O
28320420.txt,different,O
28320420.txt,institution,O
28320420.txt,die,O
28320420.txt,disease,O
28320420.txt,year,O
28320420.txt,later,O
28321070.txt,84yearold,O
28321070.txt,woman,B-SEX
28321070.txt,present,O
28321070.txt,local,O
28321070.txt,clinic,O
28321070.txt,dyspnea,B-SYMPTOMS
28321070.txt,exertion,O
28321070.txt,leave,O
28321070.txt,pain,B-SYMPTOMS
28321070.txt,persist,O
28321070.txt,month,O
28321070.txt,admit,O
28321070.txt,hospital,O
28321070.txt,leave,O
28321070.txt,pleural,B-SYMPTOMS
28321070.txt,effusion,I-SYMPTOMS
28321070.txt,chest,O
28321070.txt,xray,O
